id,name,type
591d44175e374018aff409be,Amod Malviya,crunchbase
591d44178de5430eba7d0965,Bragadish Sureshkumar,crunchbase
591d44179bf643339eb13258,Bikash Barai,crunchbase
591d441758df1eaba7eaa11f,Apurva Dalal,crunchbase
591d44171d52c783e5aada3d,Navneet Sharma,crunchbase
591d54ed0cc500cd71c9f033,Arihant Jain,crunchbase
591d54edd2804e363011f42b,Ambarish Raghuvanshi,crunchbase
591d6569462fa4dab2249982,Tracxn Syndicate,crunchbase
591d6f4231cb2028f2f5d864,StartUp Health,crunchbase
591d71443402d98f6890713d,Jianxi Investment,manualEntry
591d717b22ab739483bd7582,Zhaoxi Lu,manualEntry
591d74c289773fca3c2e0f4e,Nan Fung Group,manualEntry
591d73f138e1ebcc8a922554,Transcendent Capital,manualEntry
591e5341bee41dee9e4a3c9a,Srini Koppolu,crunchbase
591e53419128b2b30138cac6,R. Ramaraj,crunchbase
591e52f65ed83a408ddf6ae4,Renjun Lin,manualEntry
591e53f10f5991fb62c8b00d,Tsinghua Holdings,manualEntry
591e54364e512c00a4298c74,Xilinx,manualEntry
591e5bc0a8b0ffc12b07c602,Dong Rongjie,crunchbase
591e5bc0c5d17ef132f94082,David Li,crunchbase
591e5bc0713b1208733d2b03,Engage Capital,crunchbase
591e5bc077aef341b181b0d1,Morningside Venture Capital,crunchbase
591e5bc0efe46283e99a1c12,Ping An,crunchbase
591ea1a62ea04ccec55a84c4,Atul Ingle,crunchbase
591ea2fa4cf5d51d650312f5,CP Bothra,crunchbase
59223f929631a657e2256066,Asia Capital & Advisors,manualEntry
5922556c85ed80e3a47e6498,CASH Capital,manualEntry
59225520c9c6771ed2f2c858,Sanjay Nambiar,crunchbase
59225520e0022fc76a4ba3d3,Neill Occhiogrosso,crunchbase
5922552036021e6a6667068f,Christian Oestlien,crunchbase
59225520030a7d620e8b58fc,Ratikant Sahu,crunchbase
59225520af530b56d6876988,Akash Garg,crunchbase
59225520d1058d5f8b809f78,Dheeraj Pandey,crunchbase
592255202bbe19a53cfc038c,Rajesh Yohannan,crunchbase
5922964666ffa3c16e09d736,Quanwei Shixun Tech,manualEntry
59230816e7fb7473295a637b,Genesis Capital,manualEntry
59230878419a807a26c6dea0,Qlhc Capital,manualEntry
59230b0887e509a85c11cc74,Kun Qian,manualEntry
5923109784ba0e7321bc6679,Yinzhijie,manualEntry
59239cf22fd23f29a7c7e17f,Jones Lang LaSalle (JLL),manualEntry
5923aedfa6aeae22dd3b1c70,Chenshan Investment Management,manualEntry
5923b1ba87c4d8f5261d75ef,Bingdong Xu,manualEntry
5923b4af55b5730785ba8033,Galileo Ventures,manualEntry
5923b8282eb84ba293877a80,Hengkun Ruijin,manualEntry
5923ce01bd5dc81f409788d6,Jayabalan Subramanian,crunchbase
5923e29f217cdef711cb8147,Aihuishou,manualEntry
5923e64d5fb113a28fb1d951,CDI Fund,manualEntry
5923e6d7f3103b05fdf1021d,Tiange.com,manualEntry
5923f5673831da44ab680097,Fliggy Capital,manualEntry
5923f6ae6ec52fc24777259d,Dazhou Investment,manualEntry
5923f664db0f272713080cab,Sealand Innovation,manualEntry
5923f98d5832b663fc653e9c,ChineseAll,manualEntry
5923f9c8fbde79c153ae5ffa,Huahe Capital,manualEntry
5923fce6be477ae85d528b14,Ferry Equity Investment Management,manualEntry
5923fe27e5591ca13f2fb31a,Juhe Capital,manualEntry
592400e319f4f262ca314017,Warp Speed Capital,manualEntry
59240190126569c88d6e6df5,Huabai Finance,manualEntry
5924013ea96d54e65506134d,Wildwind Group,manualEntry
5924ef602b97372fe369817a,Hemendra Kothari,crunchbase
5924ef6045eeb6b838571601,Rajeev Gupta,crunchbase
5924ef605ed4918d93a98519,N.R.Narayana Murthy,crunchbase
592505de6c8318768075358a,Fang Fund,manualEntry
592506d5628920084dfeb69b,Jinke High tech & innovation Ventures,manualEntry
5925068c2dd00df00b6ae2bb,Jieshi Investment,manualEntry
5925097ea56189553e0fb592,Boya Books,manualEntry
592524b8582530c34a0944a6,Youget Capital,manualEntry
59252506abfc18760ec6fd0a,Fenyi Capital,manualEntry
59254aa8f3fac9271d88b7fd,SB Ventures,crunchbase
592550f8601ef55b61c81688,Blue {Seed} Collective,crunchbase
592552e05bc925a983c06f52,Ubiquity,crunchbase
592558e7a6c573d4107addc2,Chitra Hariharan,crunchbase
592558e72da2ee0afb57af80,Ravi Srinivasan,crunchbase
592558e739509714aca62c15,Satya Gupta,crunchbase
59263a51c6142c8e67eb9b2f,Ebix,manualEntry
5926530e31e1b89ebd02c6ca,Yanyuan Capital,crunchbase
5926530ee87df432a9258c60,Biossom Investment Management,crunchbase
5926530eda598fc599cb04eb,Lapam Capital,crunchbase
5926530e023e5b50506530ed,TF Capital,crunchbase
5926530e6800f95dee28b300,WuXi AppTec,crunchbase
5926530eb5cb637b1b8b2da6,YuanMing Capital,crunchbase
592684a9c6bac74f59f6d63b,Tech Coast Angels,crunchbase
592696a632a2d7a29d4f8fb6,Z Ventures Group,manualEntry
592698d530351d19e8447fa0,Siye Ventures,manualEntry
59269c0dbf81c2f04b29678b,Wecash,manualEntry
59269cb9d8043ddd54807e41,Joyrill,manualEntry
5926a799048e1af10d2de720,Sachindra Murugesh,manualEntry
5926a7a3669b54b3fb221691,Vijay Krishna Yadav,manualEntry
5926a8fb28825bd741d4ffc1,Neeraj Gupta,crunchbase
59278891f1b809bb15680f53,Eagle10 Ventures,crunchbase
592789e753ab9bc48bcd133e,Ashwin Amarapur,crunchbase
592789e73e5d6cef990a6dd0,K. Srinivasan,crunchbase
5927951ff198f6968fda0662,Zuellig Pharma China,crunchbase
5927997159cceba451b2efa6,Hualian,crunchbase
59279ab669b712715ab93624,Zhen Cong,manualEntry
59279a5faa4e78cd4d56cf6f,Xiaohu Zhu,manualEntry
5927997111a0762b70cd8cb4,JD.com,crunchbase
5927997162f32cfefe943a46,CITIC PE,crunchbase
59279971b655737b20ac13ee,Alibaba Group,crunchbase
59279971b4c909f4094ceebc,CITIC Capital Holdings,crunchbase
59279ec9bdce744ae4697474,Bright Stone Innovation Investment Group,manualEntry
5927a47b1c60ea1cce1eecdd,Vishal Bali,crunchbase
5927ab7f744e0f961c15de70,CoCreate Ventures,crunchbase
5927cb7110ac3a1600ef1b55,MyFirstCheque,crunchbase
5927dab097801a7509334a13,Joyson Electronics,manualEntry
5927db84d72d194cdf7361b9,Grand Flight Investment,manualEntry
5927e18eacaf62d8f5072128,Midas Capital,manualEntry
5927e4dff49a71c7a4067cd8,Yihua Timber Industry,manualEntry
5927e641fafb20de240f7d94,Morning Capital,manualEntry
5927e5b5ad730a18ba4a5759,Co-Power Venture Capital,manualEntry
5927da379cbd595bf6d315c7,BetOnIndia Technlogy,crunchbase
5927e80073ecaba82282e33b,T4game,manualEntry
5927e8d71e65a1e5055cfa11,Fargo Capital,manualEntry
5927e7dd0a0a756f93041ba8,Cipher Plexus,crunchbase
5927ec8160e5ef0f12ef9bbd,Sage Ventures,manualEntry
5927ece41d9cbfff8562543c,Hefei High Tech Ventures,manualEntry
5927eee8552e3a44b99aeb9f,Jiangsu Province Sports industry Fund,manualEntry
5927f0f067801feea50176d0,Gushang Holding,manualEntry
5927f4b07174230dc831c5f5,Shaohaihui Fund,manualEntry
592b7eb992d6f408e529546a,Sumitomo Mitsui Card Company,crunchbase
592b7eb9c520f219038010de,transcosmos inc,crunchbase
592b8ccbd832520155b89d4f,Kwanchai Aswawongsontia,crunchbase
592b8ccb255cf3b1609ae211,Linleeya West,crunchbase
592b8ccb6e1bd11034f6581a,William James Dalrymple West,crunchbase
592b90fc35c01c18c9d7769d,Loui Zhang,crunchbase
592b9839e7f1db61de278722,Winshare PE,manualEntry
592b992604f6b56aa4180258,Deepak Vinchhi,crunchbase
592b99266cfafd11a7d3fd39,Ajay Prabhu,crunchbase
592b9c6cfb2a714d7baa8ce2,Chao Zhang,manualEntry
592b9cebb7ca4c70bf8c3cc6,Zhaopin.com,manualEntry
592b9fc28f796a7028e38475,Kaipan Capital ,manualEntry
592bbc1eb80c90b87e848d88,Almaz Capital Partners,manualEntry
592bbd6a961ca96d3de8c80d,Onroad Capital,manualEntry
592bbe2130df580b06b67b76,Michele Travierso,crunchbase
592bed27c0b7778e65fa03f0,Gastauer Family Office,crunchbase
592bed27228e247f9a2c8d45,AC Inc.,crunchbase
592bed27036d8d6acd9baff6,Aby Sousa,crunchbase
592bed272f3eb2b461d71ec5,Michael Gastauer,crunchbase
592e276198836926cd61bb28,Beijing Yisheng Innovation Technology,crunchbase
592e27613ec5987d26e96ec3,Beihai Hongtai Investment,crunchbase
592e39aadb2c30f4b8de23a9,Digital Culture Group,crunchbase
592e39aa347755aefee08753,iResearch Capital,crunchbase
592e3b14ab8c47dc77706eae,POEMS Ventures,crunchbase
592e3b14be8634eb49971af7,Holly Liu,crunchbase
592e5d10c5bb2e1cb71cbde2,Harry Radha,crunchbase
592e618a6d9fe079ba81c4aa,Andreas von Arx,crunchbase
592e618aad5d96b378c203ec,FF Estate AG,crunchbase
592e618aadaf3183333d80ce,Dennis Jacobs,crunchbase
592e618aeeac73a8f42dbaac,John Rost,crunchbase
592e618a88bcb5a9045f54ca,Mustedanagic & Plott Brothers GbR,crunchbase
592e618ad7904e5db570275c,Danny Toe,crunchbase
592e618ac15fbf7be2a3781c,Steven Liew,crunchbase
592e66d13dcdcf86928907c0,Amazon Web Services,crunchbase
592e6f77bbd0d5e5dc6f9025,Nick Prosser,crunchbase
592e72b0d218d33e5fb17df4,Founders Club Holding Pte Ltd,crunchbase
592e72b03a6e28e931eec3af,Miracle of Capital Center International,crunchbase
592e72b00aa453995321660e,Halcyon Media Pte Ltd,crunchbase
592e72b0cf3bb2996c46746f,MegaThrust Capital Berhad,crunchbase
592e72b0c00b739fd00d8cfe,Alphacap Berhad,crunchbase
592e78607193090b91193d84,122 West Ventures,crunchbase
592e7860e05f6b697429deec,Jared Friedman,crunchbase
592e7860ea638dafd941cc4c,Roger E. Egan,crunchbase
592e7860b036d9e524eac6a6,Arab Angel Fund,crunchbase
592e792c6e633136b0ae7700,Seristine Venture Private Limited,crunchbase
592e93fd1666f9d5571a7c06,Ben Macrory,crunchbase
592e93fd12e2d0ab0e56574b,Chris Saye,crunchbase
592e93fd04e2d780fca3e163,Neel Duncan,crunchbase
592e93fd21abb6c9d52b1a80,Derek Montgomery,crunchbase
592e94f9f738f2c144217c37,Dong Fang Jia He,manualEntry
592f75fdb0e4011fab1ad5b1,OrbiMed,crunchbase
592f75fd38baccbec725db6b,Lilly Asia Ventures,crunchbase
592f844d19f62ed768042e41,Liandong Investment,manualEntry
592f8b9f25265587a79c9466,Bud Biswas,crunchbase
592f8b9fb426ccaff155ec0d,Ravindran Govindan,crunchbase
592f8de6230ca25d4f1206f9,Heyi Capital,manualEntry
592f8e174615172a304e3309,ZHJ Capital,manualEntry
592fae8490d52cc733ceafb2,Aavya Ventures,crunchbase
592fb0e24bb7c20faac59450,Vijay Jumani,crunchbase
592fb3d53054d3c9049dced0,Mahadevan Chandrashekaran,crunchbase
592fb3d532573bae0b009a79,Luis Miranda,crunchbase
592fb75bf71a4053e0d027db,HaxAsia,crunchbase
592fb75b7e8bd5fa245a6bcb,Enchant,crunchbase
592fc10f1cca11db951e4d75,East Owl Ventures,crunchbase
592fc1cd80b9c4341a77c547,Andy Scott,crunchbase
592fc1cd78d627cab28ca231,Jay Shapiro,crunchbase
592fc3c28bc8d0bff243f3ae,DI-Group,crunchbase
592fcce4d51ff41265ed90fd,Zhenshun Fund,manualEntry
5930e125ab22e97abc04fb92,Jyoti Bansal,manualEntry
5931009682fe05963cc70425,John Ingham,manualEntry
593100c52fc676695dd1a28d, Tonnerre Investments,manualEntry
59310a5a4e80716bf3a44e76,Darryl Dickens,crunchbase
59310d364e010da1b8cf1ab9,D&T Holdings Pty Ltd,manualEntry
59310d4066564ea05a78cf45,Lotsa Wealth Pty Ltd,manualEntry
59310d61d05b95ce145c3f61,Zefor Securities Pty Ltd,manualEntry
59311c9f80c695f3b2269e6d,Hunter Angels,crunchbase
59311f82469fe91b30de25cc,Technocrat Pty Limited,crunchbase
59312344575da8d2518b0481,Simon Crook,crunchbase
59312344552946bb9f6d0ebf,Denice Scala,crunchbase
59312344c2378d075533fba9,Bradley Chan,crunchbase
5931288c94c78a4fb5e2e337,Stuart Fox,crunchbase
5931288c226c0a010de0a860,Jeremy Colless,crunchbase
59313131b5764878193bbba2,BSI,crunchbase
5934c79778c36beb4cc1c5bb,MAP Venture Partners,crunchbase
5934d55cd99b9e8affe37172,China's National Small and Medium-size Enterprises Development,manualEntry
5934d58a380cfb0dcea971b9,Focus Media Information Technology,manualEntry
5934d5dd1e61af776889c36b,Seeyon Software Co.,LTD,manualEntry
593603d65615b3e7dc00d9c2,Ideabox,crunchbase
59361d4a16cf9b2defff4326,Xiaoguang Capital,manualEntry
59366c659e00ce36394f32eb,Spiral Ventures,manualEntry
593693373fff87c1a1daf0d1,Hoop Partners,manualEntry
59376a4cdd060dda0f12bfa7,Ramesh Aravind,manualEntry
59376a71a3de31a9e5283e28,Meera Reddy,manualEntry
5937764fa80bbf666fad0c6a,Ares Management,crunchbase
593777b3608b9a69897db3ab,Brandon Capital Partners,crunchbase
5938ac779e34570ae6338c41,Kakaku.com Inc,manualEntry
5938aeeb08c87dc35a57ab4f,NAB Ventures,manualEntry
593a05248e8817ecedd56d01,Abhai S. Rao,crunchbase
593a05241c88f8f404873190,Nick Haulkoury,crunchbase
593a05243b3f972d07d246b4,Manish Prasad,crunchbase
593a052482c07f6aef308542,Vineet Varma,crunchbase
593dfc61698860c7d046c157,Neoglory Group,crunchbase
593e06c8909067f09ae9aa7e,Madhusudan E,manualEntry
593e07394397c4fd26742b51,Wei Huang,manualEntry
593e07447777a986b662a155,Yibin Cao,manualEntry
593e0ecc8501a5923654f19a,R Natarajan,crunchbase
593e0eccf25f981a6b5fee7d,Mohan Alexander,crunchbase
593e4dc1bb65d8bc54704344,SQue Capital,crunchbase
593e4e0b792767c7aac97db5,Bertelsmann Asia Investment Fund,crunchbase
593e4e0b0c331af70414af1f,DCM Ventures,crunchbase
593e4e0b2b9fa53506fd0c19,Visionplus,crunchbase
593e4e0ba021632e216fe39e,GX Capital,crunchbase
593f3b221ab50799f48bfff4,Rembrandt Venture Partners,crunchbase
593f3b227b0179a699747d42,Terry Garnett,crunchbase
593f3b227e7124954afadaea,Garnett Ventures,crunchbase
593f3b223682a1c8299a6681,Stage One Capital,crunchbase
593f3b22c70eced3f90d98bd,Katrina Garnett,crunchbase
593f54fd17e267cd861d95bb,Vivek Bhargava,crunchbase
593f54fde332b8d4fb1b0a4e,Venky Krishnakumar,crunchbase
593f54fd5557a3238ec05d40,Suresh V Shankar,crunchbase
593f54ca9ca0c9b897cefb26,Ashvin Chadha,manualEntry
593f552f3e0c48a650a986c4,Darrin Capital Management,manualEntry
593f54e23dff6ccb233b655c,Shailesh Mehta,manualEntry
593f56847e0208cb374e252c,Indosterling Capital,manualEntry
593f62f0f3e97fba9ab0bd1d,Singularity Holdings,manualEntry
593f7e542fb57e4c3dda9634,Xiang Pan,manualEntry
593f7fcfd09f54f29c9f878e,China Merchants Securities,manualEntry
593f7eef2e208a7cf9c306c1,Lingye Zuo,manualEntry
593f8080c3b85997058c342b,China Oceanwide,manualEntry
593f7e077c4f508e67a565bb,Ju Zhang,manualEntry
593f87dd40770e805042bfdb,Zhongzhiyuan Group,manualEntry
593f89476e3739d0ee24dac8,SJPIF.net,manualEntry
593f88fd707ecce93f471b84,Changchun Guoxin Investment Group,manualEntry
593f887ed9af2416df827c12,OPPO,manualEntry
593f9d6af855a691fd1830c7,John Ho,crunchbase
593f9d6a9ab7e99c75eda086,Moelis & Company,crunchbase
593f9d6aeb7645f9058c3741,Time Inc.,crunchbase
5940a718f3eb9ec79d42bdd8,Varsha Rao,crunchbase
5940d9bc07a7059ff76e4a65,Tania Johny Palathinkal,manualEntry
5941f0a0589ea5061bece171,Tekne Capital Management LLC,manualEntry
5941ee1a815accea46a0bd3d,CICC,crunchbase
5941f5e9204826d385f1386a,Clivia Capital Management,manualEntry
5941f4e75c7188573c5cbcf2,One Capital,manualEntry
5941f44499dc12c15c557708,Shanghai Milestone Asset Management,manualEntry
59420dcf6d791632619ccdce,Mandiri Capital Indonesia (MCI),crunchbase
59422449799746e4a5e7e7aa,Yunchun Capital,manualEntry
5942241e61af89063075d940,Zhangjiang Innopark,manualEntry
59422802e7d7044b9513b60c,Fei Xiong,manualEntry
59422a48edaac7af0f94badb,Violet Home Textile,manualEntry
59422d26da25257cf26f54df,Rhythm Ventures Ltd.,manualEntry
5942315ef6d49c73c504e25f,Jacqueline Fernandez,manualEntry
594233e3bece3a1b420d8ab6,Success Great Capital,manualEntry
59423463330fdde400e4f93f,huishoubao.com,manualEntry
59423e6cb347f24b966487a5,Guofuyuan VC,manualEntry
59424071dd50f1fbad73ec2d,Persistent Ventures,manualEntry
59424286b40008e28c45e3c4,Huiding Wealth,manualEntry
59424e998ca59224bcfc2da4,CLSA Capital Partners,manualEntry
5942507343ee593c4760ad0a,Zhisland Private equity,manualEntry
594251247536388bd45ebfe2,Transamerica Ventures,manualEntry
594252b29d25e8cc9d7dc569,Silk Road Fund,manualEntry
594252e41a4ea00b028e352e,Youjin Investment Management ,manualEntry
59425a2990754534b8200040,Fleet Entertainment,manualEntry
594260a7e8e2550099037909,Bangalore Angels,manualEntry
5943355cb6d1b5c943d96525,True North,manualEntry
594340d08510fb77da726e40,BOCOM International,manualEntry
594341226b770ca0bcba9bff,ICBC International,manualEntry
59437d7b07f78cd5c8b139cb,SRI Capital,manualEntry
594380b56409bb34f9ea2547,WorldPeak Holdings,manualEntry
5943861b95575e6c9be7c455,Shrem Strategies,manualEntry
5943958b60dd5b04ed525c01,Ramakant Sharma,manualEntry
5943949dc3b93af482f45d68,Aavishkaar,manualEntry
594394ec0348bf62783a454e,Unilazer Ventures ,manualEntry
59439eb37006829aa8bb4d6d,Fulcrum Ventures,manualEntry
59439fe2190a8c1e202084bf,Emerging India,crunchbase
59439f4303b8330acdaf4a73,Motilal Oswal PE,manualEntry
5943a18b8be89afd5fe30c89,ASK Group,manualEntry
5943a05c6780b4d03ca17537, Milestone Capital ,manualEntry
59439cb4d85e4d1d5b9f7a02,Altico Capital India Private Limited,crunchbase
5943a3f72214f5eb142c8fe8,Aditi Balan,crunchbase
5943a3f73d8bf586d47a8f29,Naveen Kumar,crunchbase
5943a3f75bf92eec2860d525,Ramaswamy Varadharajan,crunchbase
5943a3c554144e575c1ae835,Paragon Partners,manualEntry
5943a78d16c625c7c0346345,Zee Entertainment Enterprises,crunchbase
5943ae1d654de4c9afbe7449,Neoplux,manualEntry
5946c22d2ee178a0c4426f3a,S. Chand and Company,manualEntry
5946c635c8cef882b3a943d6,Pramod Bhasin,manualEntry
5946c6467d919f144be59f19,Vikram Gandhi,manualEntry
594723828857b6fc3cd71d5b,Angels Network,crunchbase
59472382893436fd95b2f34f,Chatur Ideas,crunchbase
5947261dfe799b25fdffa056,Viditha Kanakamedala,crunchbase
5947261d54c8eba8eacb78bd,Rohit Sethi,crunchbase
5947261d8a4610ae7291a32c,Adnan Merhaba,crunchbase
5947261fef719a5f92573c4b,Arun Venkatachalam,crunchbase
594730f4168bac6213c10fe6,Jehaan Mehta,manualEntry
59473719a609a3e5159d274e,Ankit Pruthi,manualEntry
594743dbdbb3e75dad674847,Cradle Fund,manualEntry
5947444e5a5eb967407e4590,JC Management (Hong Kong),manualEntry
59474ba688c4b08c4abb7ed2,Mohammed Khan,manualEntry
59474afb3a21de4b5b40a8b5,Sameer Narayan,manualEntry
594765352d136095a0de5611,MicroVest,manualEntry
5947655d546916633dc046e5, Unitus Equity,manualEntry
594765557c582b7ab95201a7,ACCION International,manualEntry
59488dd3d1c4aada25736faa,Hamami Family,manualEntry
59489e81124ea282b5c9ad7b,Indochina Capital (ICC),manualEntry
5948a7087e5eb9250a10c072,Anand Rajaraman,manualEntry
5948a27a57b75dbb72195802,Carpediem Capital,crunchbase
5948be82ff10329412ae1cf3,Rajeev Chandrasekhar,manualEntry
5948cec246eb27f054eeae4e,BVR Mohan Reddy,manualEntry
5948ceaab07caddd284d451f,Pierre Omidyar,manualEntry
5948ceb682ae3d43f0717c63,Rajiv Kuchhal,manualEntry
5948d3ff81bb13332bf17fc6,Times Group,manualEntry
5948e287a068c8e8cbd8f3f0,National Skill Development Corporation India (NSDC),manualEntry
5948e681826cbfedfbab7519,Erasmic Venture Fund,manualEntry
5948e771d885d299d118e44e,DS Puri,manualEntry
5949d559b95d2360553acdc6,Lok Capital,manualEntry
5949d8df7cfa1c374b328611,Modern Land,manualEntry
5949d9fbcb6f318dc603b55f,FC Investment,manualEntry
5949da30031df8151c044f76,Hongfu Group,manualEntry
5949de4367143c442d47acac,91maker.com,manualEntry
5949f08cb64811131437664b,Dun An Investment,manualEntry
5949f6556d7053d0a8878b80,Mahindra Partners,manualEntry
594a0be548cc542dcfb51bb2,Donghui Wang,manualEntry
594a0e35d062610552ae8a68,Pantheon Asset,manualEntry
594a11ce9b85c7fdb08afc0f, JIC Technology Investment,manualEntry
594a17ca2e1079cb140c9f75,Century Golden Resources Group,manualEntry
594a1430dce15c305973cb4f,China Sports Media,manualEntry
594a190212fa13d642f5ec3b,51 Dongle,manualEntry
594a1812ae913813a62ae0b9,ZY Education,manualEntry
594a1e834acba8fc9eb6260e, Global Technology Ventures ,manualEntry
594a2133e8cb6783297e6d11,PayUbiz ,manualEntry
594a26334e8d82630cec4fac,Cloud Brain Fund,manualEntry
594a28e9e0a3178d2f0b3028,Anhui Human Technology,manualEntry
594a2912a210fd3a289e0705,Qingdao Dingyuan Asset Management,manualEntry
594a29faabf38ab3663783d9,e-Zest Solutions Ltd,manualEntry
594a321fb549a48ca31a61bf,Edelweiss Private Equity,manualEntry
594a36a0cff922e1543d4597, Ascent Capital,manualEntry
594a36dc6a00b3527b425c3a,Burrill & Company,manualEntry
594a39c15f06107217d99ac5,Manoj Varghese,manualEntry
594a3b180c23df229b1bfe7b,Yuanke Capital,manualEntry
594a3e19e2b572198eba9e6f,Granview Investment,manualEntry
594a3ef6781c2a4b4cbf040c,Lalit Mangal,manualEntry
594a3f1ae8a5030e49961541,Nixel Technology,manualEntry
594a43404abab1c07614d118,IKP Knowledge Park,manualEntry
594a42a71168843a53375fdc,Wellcome Trust,manualEntry
594b3228b0e91f8089323d1c,Manipal Education and Medical Group,manualEntry
594b32341ad0add585e184a3,SAR Group,manualEntry
594b33bee48410b82ab55bf4,PT Mitra Komunikasi Nusantara Tbk,crunchbase
594c813dc77429c6d131208a,Peter Goh,crunchbase
594c813d8951c60f5b6ba148,Hsieh Fu Hua,crunchbase
594c8500fa3360cc14da7120,Tan Sri Wan Azmi Wan Hamzah,manualEntry
594c86031da57561e425f1b1,Fushia Investments,manualEntry
594c861a2080b2c40e380afa,CICC Jiatai Industry Consolidation Fund,manualEntry
594c8642ce730f65952d4776,Dato Sri Nazir Razak,manualEntry
594cc761b13c3e4ae6472faa,Ajay Sarupria,manualEntry
594ccdc81640ba4a79321581,Antony Arun Davis,manualEntry
594ce1f62525c2c6c7eb6329,Lijie Wang,manualEntry
594ce38721b0f5f66d98fbff,LineKong,manualEntry
8EA2eiY9XHNaEYc5R,MAS Financial Services,manualEntry
5951beee95ce7d25d0fa7024,Fosun Group,crunchbase
595209a71e50b40d748e5329,MYOB Investment,manualEntry
595207254812296cfdc2ac2d,Greg Wilkinson,manualEntry
59522111f97fbf270995169d,Rippledot Capital Advisers,crunchbase
595225545fec8ca33732754c,Groundswell Investments,crunchbase
59522554ae3dee0c2f7b5be0,PayPal,crunchbase
59522554f7f32288f67dcbb2,Cruttenden Partners,crunchbase
59522554d86483ec819fd877,Steelpoint Capital Partners,crunchbase
59522554cbd394eca7822e1a,MATH Venture Partners,crunchbase
595225545cd47fb9ee57bd6b,Point72 Ventures,crunchbase
595225545fd4cef8716a8816,Jacobs Asset Management,crunchbase
59522554cface5fa856ff5c9,Jonathan Keidan,crunchbase
59522554b995c9234b10f46b,Garland Capital Group,crunchbase
595307429d596243e8075262,David Koch,manualEntry
5953115d26c9faffa8246806,Reliance Modal Ventura,crunchbase
5953115d479e3fe4d7ef0889,Fintonia Group,crunchbase
595314c1fc6a5b5c4b9eb5d6,Esvee Technologies,crunchbase
595322c89e0336d5c46dbd56,Qlue,manualEntry
59537a30d8710017ea8df471,Alfred Street Investment Partners,crunchbase
595469d0abedc4b87d958726,Kaiwu Huadeng,manualEntry
59546efec438a1e2f076b9d6,Warburg Pincus LLC,manualEntry
5954a4356124d5fddb4ae775,SAP.iO,manualEntry
5955b778f4a3617b6002ce17,Rock Springs Capital,crunchbase
